target,drug,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,M1,M2,M3,M4,M5,M6,M7,M8,M9,dgidb
SLC2A2,roscovitine,1,0,0,0,1,0,0,1,0,0,0,0.00312209597949574,0,0,0.00702574535229175,0,0,0.247460699082443,0.389438676184296,0.0824828349965085,0
SLC3A1,roscovitine,1,0,0,0,1,0,0,1,0,0,1,0.138475885332881,0,0,0,0,0,0.518832827433974,0.295181700194679,0.0271262474128793,0
SLC5A6,roscovitine,1,0,0,0,1,0,0,1,0,1,0,0.00657483813717593,0,0,0,0,0,0.0759001878439776,0.186648280337443,0.0459481845100522,0
SLC6A1,roscovitine,1,0,0,0,1,0,0,1,0,1,1,0.0197054073475525,0,0,0,0,0,0.328436055692497,0.586794289422453,0.342995099875864,0
SLC6A2,roscovitine,1,0,0,0,1,0,0,1,1,0,0,0.00017799999516471,0,0,0,0,0,0.0331696284038707,0.741563919532771,2.69521172390748e-11,0
SLC6A3,roscovitine,1,0,0,0,1,0,0,1,1,0,1,0.00012669611463085,0,0,0,0,0,0.409668591913947,0.877676833225178,0.026119019379539,0
SLC6A4,roscovitine,1,0,0,0,1,0,0,1,1,1,0,0.0333633849821248,0,0,0,0,0,0.266116226041183,0.677887735236859,0.148255577115853,0
SLC7A11,roscovitine,1,0,0,0,1,0,0,1,1,1,1,0.00323117794460943,0,0,0,0,0,0.0612663484286066,0.646576898118105,0.0105370936065024,0
SLC9A1,roscovitine,1,0,0,0,1,0,1,0,0,0,0,0.00054412539649176,0,0,0.00702574535229175,0,0,0.160843265614465,0.610966904607398,0.049142902289031,0
SLCO1B1,roscovitine,1,0,0,0,1,0,1,0,0,0,1,0.00765664966097504,0,0,0,0,0,0.133264959065515,0.881894873458793,0.00820062935732824,0
SLCO2B1,roscovitine,1,0,0,0,1,0,1,0,0,1,0,0.0166312069902159,0,0,0,0,0,0.229664888571569,0.75324464633355,0.00275598786150654,0
SLK,roscovitine,1,0,0,0,1,0,1,0,0,1,1,0.0364830080248447,0,0,0.00702574535229175,0,0,0.180032306026443,0.932268007787151,0.0593534376518945,0
SMC2,roscovitine,1,0,0,0,1,0,1,0,1,0,0,0.0145481324731268,0,0,0.00702574535229175,0,0,0.00381193214948227,0.546317326411421,0.000521632823998811,0
SMPD1,roscovitine,1,0,0,0,1,0,1,0,1,0,1,0.0682469677918518,0,0,0.00702574535229175,0,0,0.193135637030827,0.171236210253082,0.0665434240062565,0
SNAP25,roscovitine,1,0,0,0,1,0,1,0,1,1,0,0.0014416375174889,0,0,0.00702574535229175,0,0,0.0953483405941375,0.00648929266709928,0.00847559663643204,0
SNRNP200,roscovitine,1,0,0,0,1,0,1,0,1,1,1,0.00981774935333695,0,0,0.00702574535229175,0,0,0.276545222190541,0.842066839714471,0.0094189418986132,0
SNRPA,roscovitine,1,0,0,0,1,0,1,1,0,0,0,0.015089795365624,0,0,0.00702574535229175,0,0,0.0197293044377732,0.707738481505516,0.0134043786783008,0
SOD1,roscovitine,1,0,0,0,1,0,1,1,0,0,1,0.0005560174260515,0,0,0,0,0,0.114379945234984,0.102774172615185,0.0115438856327656,0
SORD,roscovitine,1,0,0,0,1,0,1,1,0,1,0,0.201320523623564,0,0,0,0,0,0.739939751543247,0.179023361453602,0.00273911024072051,0
SPEG,roscovitine,1,0,0,0,1,0,1,1,0,1,1,6.91244619520896e-05,0,0,0.00665245418108369,0,0,0.207360618802696,0.609182349123946,0.0375661807532254,0
SPR,roscovitine,1,0,0,0,1,0,1,1,1,0,0,0.16885672597047,0,0,0,0,0,0.194856846632301,0.173101881894873,0.0254516472323859,0
SQLE,roscovitine,1,0,0,0,1,0,1,1,1,0,1,0.00208609753360996,0,0,0,0,0,0.54679267050754,0.618024010382868,0.0107259526726959,0
SRC,roscovitine,1,0,0,0,1,0,1,1,1,1,0,0.012073024490133,0,0,0.00702574535229175,0,0,0.160074093401578,0.18040233614536,2.28342004815928e-06,0
SRD5A1,roscovitine,1,0,0,0,1,0,1,1,1,1,1,0.0243024248626185,0,0,0,0,0,0.274856554606282,0.848961713173264,0.0101178736687106,0
SRPK1,roscovitine,1,0,0,0,1,1,0,0,0,0,1,0.0291523167562387,0,0,0.00702574535229175,0,0,0.0034621067526008,0.437783906554186,3.05559455534526e-06,0
SRPK2,roscovitine,1,0,0,0,1,1,0,0,0,1,0,0.0150356307022107,0,0,0,0,0,0.0839449910185091,0.827709279688514,0.000549868441307303,0
SSTR2,roscovitine,1,0,0,0,1,1,0,0,0,1,1,0.00606980166550639,0,1,0.00702574535229175,0,0,0.216816079475993,0.708306294613887,0.0860513103372628,0
SSTR5,roscovitine,1,0,0,0,1,1,0,0,1,0,0,0.00351754888829224,0,0.0759474251669799,0.00702574535229175,0,0,0.164945549622793,0.413205710577547,0.00716629938181834,0
STK10,roscovitine,1,0,0,0,1,1,0,0,1,0,1,0.00041742220603125,0,0,0,0,0,0.290550573098327,0.281716417910448,0.00290832927730402,0
STK11,roscovitine,1,0,0,0,1,1,0,0,1,1,0,0.025057700227466,0,0,0.00702574535229175,0,0,0.123592030557763,0.309052563270603,3.57515545955422e-07,0
STK16,roscovitine,1,0,0,0,1,1,0,0,1,1,1,0.0586635003016101,0,0,0,0,0,0.221981322295815,0.908744321868916,0.357354154649194,0
STK17B,roscovitine,1,0,0,0,1,1,0,1,0,0,0,0.00118028130505153,0,0,0.00702574535229175,0,0,0.294433641786199,0.749432186891629,0.110351831238134,0
STK24,roscovitine,1,0,0,0,1,1,0,1,0,0,1,0.0009996658957245,0,0,0.00702574535229175,0,0,0.112705664176305,0.813919532770928,0.000200890257641522,0
STK25,roscovitine,1,0,0,0,1,1,0,1,0,1,0,0.038612673610602,0,0,0,0,0,0.0818236849276139,0.505921479558728,0.00482069180447019,0
STK26,roscovitine,1,0,0,0,1,1,0,1,0,1,1,0.0229005717744905,0,0,0,0,0,0.253911578188861,0.762410772225827,0.0872445868844442,0
STK3,roscovitine,1,0,0,0,1,1,0,1,1,0,0,0.0165453846749111,0,0,0,0,0,0.046553691454256,0.716174561972745,0.0457723244693526,0
STK38,roscovitine,1,0,0,0,1,1,0,1,1,1,0,0.0837777502037171,0,0,0.00702574535229175,0,0,0.0758752073208384,0.802076573653472,0.00385873575042674,0
STK38L,roscovitine,1,0,0,0,1,1,0,1,1,1,1,0.243231035948007,0,0,0,0,0,0.519283476947491,0.930807916937054,0.151666519167672,0
STK4,roscovitine,1,0,0,0,1,1,1,0,0,0,0,0.00789388174592976,0,0,0.00702574535229175,0,0,0.234950499211636,0.36210253082414,0.0131613178483461,0
STS,roscovitine,1,0,0,0,1,1,1,0,0,1,0,0.0953097960727393,0,0,0,0,0,0.600609632837182,0.893088903309539,0.30073712438028,0
STYK1,roscovitine,1,0,0,0,1,1,1,0,0,1,1,0.032865436296586,0,0,0.00702574535229175,0,0,0.295177476021023,0.614454899415964,0.0731944561911879,0
SULT1A1,roscovitine,1,0,0,0,1,1,1,0,1,0,0,0.00477727677662552,0,0,0,0,0,0.054174252342993,0.672939649578196,0.00960492553185807,0
SULT1B1,roscovitine,1,0,0,0,1,1,1,0,1,0,1,0.148602117846657,0,0,0,0,0,0.275352703205152,0.278309539260221,0.00822817788070043,0
SULT1E1,roscovitine,1,0,0,0,1,1,1,0,1,1,0,0.0109985490263955,0,0,0,0,0,0.178792201754921,0.197923426346528,0.0898521031364296,0
SULT2A1,roscovitine,1,0,0,0,1,1,1,0,1,1,1,0.0229390074876711,0,0,0,0,0,0.108795970556899,0.550210902011681,0.0335548603158533,0
SULT2B1,roscovitine,1,0,0,0,1,1,1,1,0,0,0,0.0106923431800856,0,0,0,0,0,0.0506953129334913,0.0558890330953926,0.0066504012210563,0
SUOX,roscovitine,1,0,0,0,1,1,1,1,0,0,1,0.106586601737511,0,0,0,0,0,0.0736764047557342,0.299075275794938,0.00170987957254802,0
SYK,roscovitine,1,0,0,0,1,1,1,1,0,1,0,0.00946329961038403,0,0,0.00702574535229175,0,0,0.513910745630413,0.639519792342635,0.00385573294880075,0
SYT2,roscovitine,1,0,0,0,1,1,1,1,0,1,1,0.00673750940037958,0,0,0.00499863585056254,0,0,0.054289558829196,0.246593121349773,0.000841562700112389,0
TACR1,roscovitine,1,0,0,0,1,1,1,1,1,1,0,1.08669363067341e-05,0,0,0.00702574535229175,0,0,0.215556868768525,0.150470473718365,0.049793228377868,0
TACR3,roscovitine,1,0,0,0,1,1,1,1,1,1,1,0.00026180265179362,0,0,0.00702574535229175,0,0,0.267854330424648,0.0800616482803374,0.0143749548823457,0
TAOK1,roscovitine,1,0,0,1,0,0,0,0,0,0,0,0.289525586677233,0,0,0.00702574535229175,0,0,0.293674913080894,0.144711226476314,0.114591230378351,0
TAOK2,roscovitine,1,0,0,1,0,0,0,0,0,0,1,5.70298868807959e-06,0,0,0,0,0,0.202184805651461,0.558728098637249,0.00571491261372213,0
TAOK3,roscovitine,1,0,0,1,0,0,0,0,0,1,0,0.0340951288084331,0,0,0,0,0,0.157389142281458,0.532689811810513,0.00633616289332188,0
TARS2,roscovitine,1,0,0,1,0,0,0,0,0,1,1,0.148949033327076,0,0,0.00702574535229175,0,0,0.00398401457185124,0.313919532770928,0.113508232283379,0
TAT,roscovitine,1,0,0,1,0,0,0,0,1,0,1,0.0179171625246677,0,0,0,0,0,0.178016813949654,0.482154445165477,0.00206542150280464,0
TBK1,roscovitine,1,0,0,1,0,0,0,0,1,1,0,0.00090860880245968,0,0,0.00615451866583994,0,0,0.105944589644996,0.585983127839066,0.0675233604806362,0
TBXAS1,roscovitine,1,0,0,1,0,0,0,0,1,1,1,0.00029970548574417,0,0,0,0,0,0.109793006290525,0.146333549643089,0.00178122640876709,0
TEC,roscovitine,1,0,0,1,0,0,0,1,0,0,0,0.0243623297501294,0,0,0,0,0,0.131958085073518,0.141466580142764,0.00555595899305151,0
TEK,roscovitine,1,0,0,1,0,0,0,1,0,0,1,0.0259057444165034,0,0,0,0,0,0.66102370913147,0.567569759896171,0.0445116625940521,0
TERT,roscovitine,1,0,0,1,0,0,0,1,0,1,0,0.00360568785180687,0,0,0.00702574535229175,0,0,0.368283531854889,0.552644386761843,0.0222651340512553,0
TESK1,roscovitine,1,0,0,1,0,0,0,1,0,1,1,0.0463447954080131,0,0,0,0,0,0.162636011546559,0.10439649578196,0.0442394035658197,0
TESK2,roscovitine,1,0,0,1,0,0,0,1,1,0,0,0.0136384573260579,0,0,0,0,0,0.0226864778189156,0.639114211550941,0.00406079545130806,0
TEX14,roscovitine,1,0,0,1,0,0,0,1,1,0,1,0.060969265957175,0,0,0,0,0,0.0285983845931455,0.135869565217391,0.0350429909000147,0
TGFB1,roscovitine,1,0,0,1,0,0,0,1,1,1,0,0.00533740955741497,0,0,0.00702574535229175,0,0,0.110025322400142,0.444029850746269,0.000119792105271766,0
TGFBR1,roscovitine,1,0,0,1,0,0,0,1,1,1,1,0.0068794052006296,0,0,0.00439446256208974,0,0,0.19540995087993,0.127271252433485,0.0186242493910854,0
TGFBR2,roscovitine,1,0,0,1,0,0,1,0,0,0,0,0.053247402574696,0,0,0.00702574535229175,0,0,0.00866000321956739,0.00292018170019467,0.00214320525899523,0
TGM3,roscovitine,1,0,0,1,0,0,1,0,0,0,1,0.00077143304548599,0,0,0,0,0,0.0407718817519183,0.369402985074627,0.0118608776605326,0
TH,roscovitine,1,0,0,1,0,0,1,0,0,1,0,0.245059012112772,0,0,0,0,0,0.0341644084450473,0.687459441920831,0.000164378631714239,0
THRA,roscovitine,1,0,0,1,0,0,1,0,0,1,1,0.154886829908063,0,0,0.00702574535229175,0,0,0.452835126531599,0.941839714471123,0.0593356488916885,0
THRB,roscovitine,1,0,0,1,0,0,1,0,1,0,0,0.00037688229858284,0,0,0,0,0,0.145439582282846,0.0179266709928618,0.00310669811192707,0
TIE1,roscovitine,1,0,0,1,0,0,1,0,1,0,1,0.0571679315744844,0,0,0.00702574535229175,0,0,0.479527262797354,0.916937053861129,0.143315201287201,0
TIMP3,roscovitine,1,0,0,1,0,0,1,0,1,1,0,0.0125897555218089,0,0,0.00702574535229175,0,0,0.519578894063618,0.700438027255029,0.248874507321955,0
TK1,roscovitine,1,0,0,1,0,0,1,0,1,1,1,0.00075408420068147,0,0,0,0,0,0.0182266540065604,0.760058403634004,0.0013582058439169,0
TLR2,roscovitine,1,0,0,1,0,0,1,1,0,0,0,0.0226660091093156,0,0,0.00702574535229175,0,0,0.212695659471451,0.561891628812459,0.0655086880246586,0
TLR4,roscovitine,1,0,0,1,0,0,1,1,0,0,1,0.00153538228937826,0,0,0.00702574535229175,0,0,0.555211485963255,0.00827384815055159,0.0135286520618324,0
TLR7,roscovitine,1,0,0,1,0,0,1,1,0,1,0,0.0141810509526711,0,0,0,0,0,0.441127433689109,0.720635950681376,0.114966916315993,0
TLR8,roscovitine,1,0,0,1,0,0,1,1,0,1,1,0.0111916341963355,0,0,0.00702574535229175,0,0,0.337429095779019,0.317731992212849,0.0599897997742839,0
TMLHE,roscovitine,1,0,0,1,0,0,1,1,1,0,1,0.00366313793840706,0,0,0,0,0,0.20661241757485,0.184214795587281,0.0705161602310922,0
TNF,roscovitine,1,0,0,1,0,0,1,1,1,1,0,0.0202143611090301,0,0,0,0,0,0.219588679344579,0.167910447761194,0.0159566880141791,0
TNFRSF10B,roscovitine,1,0,0,1,0,0,1,1,1,1,1,0.0299735792876589,0,0,0.00702574535229175,0,0,0.624357040891083,0.621349772874757,0.027840414736451,0
TNFRSF1A,roscovitine,1,0,0,1,0,1,0,0,0,0,0,0.00018113842004821,0,0,0.00702574535229175,0,0,0.0421434668490418,0.383030499675535,0.000235733872966047,0
TNFRSF8,roscovitine,1,0,0,1,0,1,0,0,0,0,1,0.00062432162990662,0,0,0,0,0,0.230977209421133,0.343121349772875,0.00577453081866088,0
TNFSF11,roscovitine,1,0,0,1,0,1,0,0,0,1,0,0.0566616492464148,0,0,0,0,0,0.235178272229648,0.25770603504218,0.00105760997281675,0
TNIK,roscovitine,1,0,0,1,0,1,0,0,1,0,0,0.0849186261799769,0,0,0,0,0,0.454524872512273,0.960253082414017,0.00187266044776993,0
TNK1,roscovitine,1,0,0,1,0,1,0,0,1,0,1,0.0338108759280133,0,0,0,0,0,0.103600832664836,0.290152498377677,0.00077675012995863,0
TNK2,roscovitine,1,0,0,1,0,1,0,0,1,1,0,0.0619344869807078,0,0,0,0,0,0.120884512631205,0.665476963011032,0.0775189080292774,0
TNNC1,roscovitine,1,0,0,1,0,1,0,0,1,1,1,0.00075755533335076,0,0,0.0024483181540057,0,0,0.0362080205713758,0.195976638546398,0.00373474525739187,0
TNNI3,roscovitine,1,0,0,1,0,1,0,1,0,0,0,0.00414424411972069,0,0,0.00702574535229175,0,0,0.454706409751781,0.798426346528228,0.0360972627715485,0
TOP1,roscovitine,1,0,0,1,0,1,0,1,0,0,1,0.00293693660468896,0,0,0.00702574535229175,0,0,0.056661447016594,0.353666450356911,0.0155306759426518,0
TOP2A,roscovitine,1,0,0,1,0,1,0,1,0,1,1,0.00459440656941769,0,0,0,0,0,0.0905544136286776,0.348231667748215,0.000582980099741106,0
TOP2B,roscovitine,1,0,0,1,0,1,0,1,1,0,0,0.0391417184446964,0,0,0,0,0,0.220822063058881,0.901038286826736,0.0119699285239806,0
TP53,roscovitine,1,0,0,1,0,1,0,1,1,0,1,0.00020191955400149,0,0,0.00702574535229175,0,0,0.355659756190485,0.781635301752109,0.00141309487416502,3
TPH1,roscovitine,1,0,0,1,0,1,0,1,1,1,1,0.00314564168275679,0,0,0,0,0,0.17872523951896,0.471528228423102,0.00215436389400122,0
TPK1,roscovitine,1,0,0,1,0,1,1,0,0,0,0,0.00310059538861123,0,0,0,0,0,0.114439741897166,0.0422615184944841,0.0124635202385307,0
TPO,roscovitine,1,0,0,1,0,1,1,0,0,0,1,0.00445966719454597,0,0,0,0,0,0.397030625727919,0.870376378974692,0.102715468546888,0
TPSB2,roscovitine,1,0,0,1,0,1,1,0,0,1,0,0.0138658846318344,0,0,0,0,0,0.388702584799407,0.954980532121999,0.117420025512547,0
TRAPPC3,roscovitine,1,0,0,1,0,1,1,0,1,0,0,0.00540259070866946,0,0,0,0,0,0.154297950548596,0.147793640493186,1.97736366832099e-05,0
TRDMT1,roscovitine,1,0,0,1,0,1,1,0,1,0,1,0.0266157193595653,0,0,0,0,0,0.333218026536082,0.728423101881895,0.234371160563311,0
TRIB2,roscovitine,1,0,0,1,0,1,1,0,1,1,0,0.0106216732080165,0,0,0.00702574535229175,0,0,0.747137775588145,0.836064243997404,0.058154369904954,0
TRIB3,roscovitine,1,0,0,1,0,1,1,0,1,1,1,0.0765575043432934,0,0,0.00702574535229175,0,0,0.25659405892434,0.00884166125892277,0.0146009620599696,0
TRIM13,roscovitine,1,0,0,1,0,1,1,1,0,0,0,0.0306773532185698,0,0,0.00702574535229175,0,0,0.42433254339306,0.00551589876703439,0.0391849519641886,0
TRIO,roscovitine,1,0,0,1,0,1,1,1,0,0,1,0.00417490083385897,0,0,0.00702574535229175,0,0,0.0891839348534083,0.683484750162232,0.00432152330180168,0
TRPM6,roscovitine,1,0,0,1,0,1,1,1,0,1,0,3.14381402139171e-05,0,0,0,0,0,0.152578280171608,0.131651524983777,0.00286499165362607,0
TRPV1,roscovitine,1,0,0,1,0,1,1,1,1,0,0,0.0213704531258394,0,0,0,0,0,0.143106592028545,0.283338741077223,0.159185435179314,0
TSHR,roscovitine,1,0,0,1,0,1,1,1,1,0,1,0.0034865563452857,0,0,0,0,0,0.548145492405607,0.771658014276444,1,0
TSPO,roscovitine,1,0,0,1,0,1,1,1,1,1,0,0.00843164092231681,0,0,0,0,0,0.319477025779841,0.966823491239455,0.00261276291584636,0
TTBK2,roscovitine,1,0,0,1,0,1,1,1,1,1,1,0.00064018380756948,0,0,0.00702574535229175,0,0,0.257316647516324,0.95684620376379,0.059837991266642,0
TTK,roscovitine,1,0,0,1,1,0,0,0,0,0,0,0.00991951066816848,0,0,0.00702574535229175,0,0,0.167350037068312,0.713497728747567,0.0220177521575098,0
TUBA1A,roscovitine,1,0,0,1,1,0,0,0,0,0,1,0.0387678202474657,0,0,0.00702574535229175,0,0,0.0563415577413972,0.294370538611291,0.00611532172048121,0
TUBA1B,roscovitine,1,0,0,1,1,0,0,0,0,1,0,0.0024624284346007,0,0,0.00702574535229175,0,0,0.00034354147386041,0.366401687216093,0.00311870007738642,0
TUBA4A,roscovitine,1,0,0,1,1,0,0,0,0,1,1,0.013302308491291,0,0,0.00665245418108369,0,0,0.0311433342881178,0.433809214795587,0.0297984755747551,0
TUBB,roscovitine,1,0,0,1,1,0,0,0,1,0,0,1.47559688711979e-05,0,0,0.0053614177021717,0,0,0.113711871654066,0.666937053861129,0.00679703658025568,0
TUBB1,roscovitine,1,0,0,1,1,0,0,0,1,0,1,0.02424669471837,0,0,0.00702574535229175,0,0,0.0807850637298451,0.239454899415964,0.0280354245887508,0
TUBB3,roscovitine,1,0,0,1,1,0,0,0,1,1,0,0.00189473531178901,0,0,0,0,0,0.164698545885424,0.44589552238806,0.00017915177281156,0
TUBB6,roscovitine,1,0,0,1,1,0,0,0,1,1,1,3.28221490389537e-06,0,0,0.00702574535229175,0,0,0.0352042852232087,0.0191434133679429,0.0964409361069285,0
TXK,roscovitine,1,0,0,1,1,0,0,1,0,0,0,6.39589446810045e-06,0,0,0.00702574535229175,0,0,0.171062150856692,0.743024010382868,0.0795146798681056,0
TXNRD1,roscovitine,1,0,0,1,1,0,0,1,0,0,1,0.0676176567757319,0,0,0,0,0,0.125377428424375,0.729234263465282,1.12577953972228e-05,0
TYK2,roscovitine,1,0,0,1,1,0,0,1,0,1,0,0.00496922423166896,0,0,0,0,0,0.300032914976247,0.823734587929916,0.23170289795685,0
TYMS,roscovitine,1,0,0,1,1,0,0,1,0,1,1,0.00092386490069751,0,0,0,0,0,0.00661260272457118,0.0551589876703439,0.0453663099384349,0
TYR,roscovitine,1,0,0,1,1,0,0,1,1,0,0,0.134733939620289,0,0,0,0,0,0.00278091386350718,0.31124269954575,0.0181019020028635,0
TYRO3,roscovitine,1,0,0,1,1,0,0,1,1,0,1,0.30014560373305,0,0,0.00702574535229175,0,0,0.208222280355408,0.604802076573653,0.00326365925938719,0
UCK2,roscovitine,1,0,0,1,1,0,0,1,1,1,0,0.0375256141768287,0,0,0.00665245418108369,0,0,0.0608757717514466,0.499675535366645,0.00132979864019333,0
UGCG,roscovitine,1,0,0,1,1,0,0,1,1,1,1,0.132116353951572,0,0,0,0,0,0.34904486341386,0.156878650227125,0.00799883703675351,0
ULK1,roscovitine,1,0,0,1,1,0,1,0,0,0,0,0.0094102008887995,0,0,0.00702574535229175,0,0,0.282646491032567,0.082089552238806,0.250169462771251,0
ULK2,roscovitine,1,0,0,1,1,0,1,0,0,0,1,0.00160018540931568,0,0,0,0,0,0.00436635214292871,0.35115184944841,0.00270543539358905,0
UPP1,roscovitine,1,0,0,1,1,0,1,0,0,1,1,0.0294282053530869,0,0,0,0,0,0.173648990766624,0.797615184944841,0.0128073176714171,0
UQCRC1,roscovitine,1,0,0,1,1,0,1,0,1,0,1,0.0604301023639818,0,0,0.00702574535229175,0,0,0.211327599294019,0.634490590525633,9.41015224096149e-06,0
UROD,roscovitine,1,0,0,1,1,0,1,0,1,1,0,0.00208238043929231,0,0,0,0,0,0.191392801929384,0.588578844905905,0.0507442828359673,0
VARS,roscovitine,1,0,0,1,1,0,1,0,1,1,1,0.106608752621654,0,0,0.00702574535229175,0,0,0.240573329969307,0.152173913043478,0.0214486989087212,0
VCAM1,roscovitine,1,0,0,1,1,0,1,1,0,0,0,9.2572151824348e-05,0,0,0.00702574535229175,0,0,0.311723924566779,0.695571057754705,0.0452267092909391,0
VDAC3,roscovitine,1,0,0,1,1,0,1,1,0,0,1,0.0155207770848323,0,0,0,0,0,0.100277562948737,0.998864373783258,0.0321698149149007,0
VDR,roscovitine,1,0,0,1,1,0,1,1,0,1,0,0.00341479254649975,0,0,0,0,0,0.014521982785425,0.802238805970149,0.00194995742021054,0
VKORC1,roscovitine,1,0,0,1,1,0,1,1,0,1,1,0.00732423856482187,0,0,0,0,0,0.365498152658402,0.254542504866969,0.0390197379960787,0
VRK1,roscovitine,1,0,0,1,1,0,1,1,1,0,0,0.145147889546039,0,0,0.00702574535229175,0,0,0.324987118364787,0.740509409474367,0.000388502323559685,0
VRK2,roscovitine,1,0,0,1,1,0,1,1,1,0,1,0.141321723326012,0,0,0,0,0,0.213735081717509,0.231018818948735,0.0185518679532429,0
VRK3,roscovitine,1,0,0,1,1,0,1,1,1,1,0,0.0196919038358001,0,0,0,0,0,0.161818870249381,0.442488643737833,0.154457709366567,0
VTN,roscovitine,1,0,0,1,1,0,1,1,1,1,1,0.00048900953314704,0,0,0.00702574535229175,0,0,0.259376411313115,0.143170019467878,0.0100946499700799,0
WARS,roscovitine,1,0,0,1,1,1,0,0,0,0,0,0.00094065922089704,0,0,0,0,0,0.187439845041855,0.160123296560675,0.0011581054727042,0
WAS,roscovitine,1,0,0,1,1,1,0,0,0,0,1,0.0482159153179046,0,0,0.00602312982557976,0,0,0.00495800483511294,0.549075275794938,0.0486288942580026,0
WEE1,roscovitine,1,0,0,1,1,1,0,0,0,1,0,0.0269382981607645,0,0,0,0,0,0.565974972021499,0.400551589876703,0.306516583395392,0
WNK1,roscovitine,1,0,0,1,1,1,0,0,0,1,1,0.042890533098719,0,0,0.00702574535229175,0,0,0.12055441522185,0.926914341336794,0.0425460925350931,0
XDH,roscovitine,1,0,0,1,1,1,0,0,1,0,1,0.00079867106939957,0,0,0,0,0,0.329663001089715,0.194841012329656,0.00980200574762916,0
XRCC4,roscovitine,1,0,0,1,1,1,0,0,1,1,0,0.0784294126269549,0,0,0,0,0,0.196276899675082,0.295019467878001,0.0152486622701253,0
YARS,roscovitine,1,0,0,1,1,1,0,0,1,1,1,0.00015747972599358,0,0,0,0,0,0.0101597663131307,0.287475665152498,0.0257850331230046,0
YES1,roscovitine,1,0,0,1,1,1,0,1,0,0,0,0.00031209969335493,0,0,0,0,0,0.0140228092534727,0.172615184944841,0.000390805294349553,0
ZAP70,roscovitine,1,0,0,1,1,1,0,1,0,1,0,0.0351559215854617,0,0,0.00702574535229175,0,0,0.254533603251914,0.856992212848799,0.0775331628282847,0
ZFY,roscovitine,1,0,0,1,1,1,0,1,0,1,1,0.00795346912522894,0,0,0,0,0,0.235199963187057,0.811810512654121,0.0367652675824203,0
ACAD11,roscovitine,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.281340793178409,0,0,0
ACCS,roscovitine,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0301914836429922,0,0,0
ACVR1C,roscovitine,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0354357958849229,0,0,0
ACY3,roscovitine,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.177382016135489,0,0,0
ADCK1,roscovitine,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0859420453017124,0,0,0
ADCK3,roscovitine,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.156801046082641,0.48904931862427,0,0
ADH4,roscovitine,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.221174478075033,0,0,0
ADORA2A,roscovitine,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.00644978163659727,0,0,0
ADRBK1,roscovitine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00702574535229175,0,0,0.110925382993647,0.158987670343933,0,0
ADSSL1,roscovitine,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.106149946129641,0,0,0
AMY1A,roscovitine,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.356249305128322,0,0,0
AMY2A,roscovitine,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.211500235645619,0,0,0
BDKRB2,roscovitine,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.511732979373529,0,0,0
BGLAP,roscovitine,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.444281602862536,0,0,0
C1QC,roscovitine,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.246880469184449,0,0,0
CALM1,roscovitine,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.228821474027419,0,0,0
CAMK2D,roscovitine,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.169251437786451,0,0,0
CAMKK1,roscovitine,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0953537720526301,0,0,0
CCL3,roscovitine,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.277709805253267,0,0,0
CD274,roscovitine,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0.226845886832251,0,0,0
CDC42BPG,roscovitine,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.546007065896435,0,0,0
CDK15,roscovitine,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.22603329139418,0,0,0
CHRFAM7A,roscovitine,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.0206544215309008,0,0,0
CHRM1,roscovitine,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.28708520004979,0,0,0
CHRNA7,roscovitine,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.156102226307999,0,0,0
CLK1,roscovitine,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.220183940682262,0,0,0
CTRB1,roscovitine,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.198495306630961,0,0,0
